date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-03-03 10:00:00+00:00,,22128.98209067426,21216.019965915257,23044.214267929085
2026-03-03 11:00:00+00:00,,21585.480960654397,20670.577686353015,22499.226908178956
2026-03-03 12:00:00+00:00,,21023.110960212965,20107.443938324606,21936.166048308554
2026-03-03 13:00:00+00:00,,20604.7596047142,19690.35441671549,21519.635671552573
2026-03-03 14:00:00+00:00,,20406.39859256222,19491.014790120535,21319.27383024197
2026-03-03 15:00:00+00:00,,20504.504428282853,19591.0401262818,21420.69929903028
2026-03-03 16:00:00+00:00,,20772.638237970685,19857.188597538843,21686.20966825147
2026-03-03 17:00:00+00:00,,20989.299561923443,20076.656892975698,21903.42749873632
2026-03-03 18:00:00+00:00,,20860.039784159388,19946.160100374353,21774.818018543192
2026-03-03 19:00:00+00:00,,20327.578712182596,19415.437515844886,21243.32476377568
2026-03-03 20:00:00+00:00,,19457.44555665658,18543.59243934537,20374.275192897025
2026-03-03 21:00:00+00:00,,18423.737201164833,17511.294662261746,19342.35398024918
2026-03-03 22:00:00+00:00,,17405.60740563386,16491.95128242771,18322.75368003377
2026-03-03 23:00:00+00:00,,16567.332309689737,15653.755489692914,17482.4985925889
2026-03-04 00:00:00+00:00,,16036.190970128871,15123.264062242486,16951.621223887796
2026-03-04 01:00:00+00:00,,15923.90253376839,15010.992224958325,16837.798171226175
2026-03-04 02:00:00+00:00,,16296.160833145535,15382.451625655469,17209.276170844874
2026-03-04 03:00:00+00:00,,17107.76030662143,16192.927604583145,18020.05364580052
2026-03-04 04:00:00+00:00,,18248.567483500745,17335.287162193865,19161.61322515042
2026-03-04 05:00:00+00:00,,19537.655155802007,18626.353129376166,20451.522088714813
2026-03-04 06:00:00+00:00,,20760.706410808172,19848.06993356956,21674.60372316812
2026-03-04 07:00:00+00:00,,21641.912971036872,20729.112646782192,22555.753471001895
2026-03-04 08:00:00+00:00,,22101.938545826313,21188.293673678887,23017.773510345003
2026-03-04 09:00:00+00:00,,22171.76464608371,21256.643031357624,23085.70044274074
2026-03-04 10:00:00+00:00,,21961.15421903515,21044.668937552866,22876.957293959782
2026-03-04 11:00:00+00:00,,21596.44292401128,20679.91271245741,22510.968115868935
2026-03-04 12:00:00+00:00,,21190.864077633418,20275.218419169134,22105.018353764648
2026-03-04 13:00:00+00:00,,20868.687367605555,19953.896663230065,21785.23137141119
2026-03-04 14:00:00+00:00,,20728.486317571987,19811.173500589444,21643.737101707837
2026-03-04 15:00:00+00:00,,20858.82888756692,19943.640797154803,21773.591841370515
2026-03-04 16:00:00+00:00,,21128.29862687855,20214.6217185513,22042.338204128515
2026-03-04 17:00:00+00:00,,21257.712568002393,20344.457901388712,22169.92642351672
2026-03-04 18:00:00+00:00,,21009.561013375012,20096.032582591768,21923.6083106193
2026-03-04 19:00:00+00:00,,20365.511204628645,19453.276110277227,21280.486737821382
2026-03-04 20:00:00+00:00,,19448.75028714374,18535.90140784306,20365.07427265969
2026-03-04 21:00:00+00:00,,18417.86569629588,17504.939384570127,19333.921672866898
