date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2026-03-04 04:00:00+00:00,,44050.387,43492.385970709074,44608.38586970603
2026-03-04 05:00:00+00:00,,49863.832,49305.83337472791,50421.833273724864
2026-03-04 06:00:00+00:00,,55801.28,55243.283286942984,56359.28318593994
2026-03-04 07:00:00+00:00,,59054.035,58496.035138816434,59612.03503781339
2026-03-04 08:00:00+00:00,,59267.492,58709.49247304744,59825.49237204439
2026-03-04 09:00:00+00:00,,59434.684,58876.683067613005,59992.68296660996
2026-03-04 10:00:00+00:00,,59271.688,58713.68741458481,59829.687313581766
2026-03-04 11:00:00+00:00,,56491.055,55933.05308907398,57049.05298807094
2026-03-04 12:00:00+00:00,,55096.27,54538.26895578779,55654.26885478474
2026-03-04 13:00:00+00:00,,53642.66,53084.66082463649,54200.660723633446
2026-03-04 14:00:00+00:00,,47593.285,47035.28718826554,48151.28708726249
2026-03-04 15:00:00+00:00,,47132.523,46574.522328463114,47690.52222746007
2026-03-04 16:00:00+00:00,,49194.31,48636.30966365088,49752.30956264783
2026-03-04 17:00:00+00:00,,51408.082,50850.082596433065,51966.08249543002
2026-03-04 18:00:00+00:00,,52833.406,52275.404559112794,53391.40445810975
2026-03-04 19:00:00+00:00,,51030.87,50472.87016965667,51588.870068653625
2026-03-04 20:00:00+00:00,,51330.504,50772.50435025925,51888.504249256206
2026-03-04 21:00:00+00:00,,52096.96,51538.96179139192,52654.961690388875
2026-03-04 22:00:00+00:00,,50759.42,50201.42310019734,51317.42299919429
2026-03-04 23:00:00+00:00,,46064.14,45506.13905936144,46622.138958358395
2026-03-05 00:00:00+00:00,,43225.605,42667.605876905145,43783.6057759021
2026-03-05 01:00:00+00:00,,41256.73,40698.73151361115,41814.731412608104
2026-03-05 02:00:00+00:00,,40746.574,40188.57536731434,41304.575266311294
2026-03-05 03:00:00+00:00,,41549.81,40991.8091290321,42107.809028029056
2026-03-05 04:00:00+00:00,,45366.234,44808.23534798578,45924.23524698273
2026-03-05 05:00:00+00:00,,51125.94,50567.94081918153,51683.940718178485
2026-03-05 06:00:00+00:00,,56232.316,55674.3147416191,56790.31464061605
2026-03-05 07:00:00+00:00,,60502.01,59944.01336034379,61060.01325934075
2026-03-05 08:00:00+00:00,,60231.84,59673.840707337935,60789.84060633489
2026-03-05 09:00:00+00:00,,59003.484,58445.48379104119,59561.483690038134
2026-03-05 10:00:00+00:00,,58172.87,57614.87203782535,58730.87193682231
2026-03-05 11:00:00+00:00,,55772.69,55214.691161585746,56330.6910605827
2026-03-05 12:00:00+00:00,,54812.85,54254.850490125704,55370.85038912266
2026-03-05 13:00:00+00:00,,53275.91,52717.912123350005,53833.91202234696
2026-03-05 14:00:00+00:00,,52746.066,52188.066288286114,53304.06618728307
2026-03-05 15:00:00+00:00,,52592.98,52034.98212371557,53150.982022712524
2026-03-05 16:00:00+00:00,,53195.184,52637.18464174705,53753.184540744005
2026-03-05 17:00:00+00:00,,54028.633,53470.63210031611,54586.63199931306
2026-03-05 18:00:00+00:00,,54983.32,54425.32239655817,55541.322295555125
2026-03-05 19:00:00+00:00,,53407.84,52849.840732450735,53965.84063144769
2026-03-05 20:00:00+00:00,,53297.785,52739.78410261645,53855.78400161341
2026-03-05 21:00:00+00:00,,54550.707,53992.70541877355,55108.7053177705
2026-03-05 22:00:00+00:00,,54809.543,54251.54494405003,55367.544843046984
2026-03-05 23:00:00+00:00,,51490.94,50932.94147669698,52048.94137569393
2026-03-06 00:00:00+00:00,,51913.426,51355.42401130331,52471.42391030026
2026-03-06 01:00:00+00:00,,43805.53,43247.53231023901,44363.532209235964
2026-03-06 02:00:00+00:00,,40745.59,40187.591458438445,41303.5913574354
2026-03-06 03:00:00+00:00,,40938.94,40380.94348722203,41496.94338621898
2026-03-06 04:00:00+00:00,,45342.973,44784.97171928094,45900.971618277894
2026-03-06 05:00:00+00:00,,51867.918,51309.919134575954,52425.91903357291
2026-03-06 06:00:00+00:00,,55820.133,55262.13144281067,56378.13134180762
2026-03-06 07:00:00+00:00,,60595.316,60037.31748751342,61153.317386510374
2026-03-06 08:00:00+00:00,,60222.277,59664.27910026935,60780.2789992663
2026-03-06 09:00:00+00:00,,60165.04,59607.04032258515,60723.0402215821
2026-03-06 10:00:00+00:00,,60664.918,60106.91934679955,61222.919245796504
2026-03-06 11:00:00+00:00,,60397.316,59839.31551992288,60955.31541891983
2026-03-06 12:00:00+00:00,,57780.016,57222.0143087973,58338.01420779425
2026-03-06 13:00:00+00:00,,54930.457,54372.45849941144,55488.458398408395
2026-03-06 14:00:00+00:00,,54332.32,53774.32187575566,54890.32177475261
2026-03-06 15:00:00+00:00,,53625.83,53067.827743227695,54183.82764222465
2026-03-06 16:00:00+00:00,,53852.387,53294.38821121082,54410.38811020777
2026-03-06 17:00:00+00:00,,56664.234,56106.23559175692,57222.23549075387
2026-03-06 18:00:00+00:00,,55638.168,55080.167674581404,56196.16757357836
2026-03-06 19:00:00+00:00,,55327.035,54769.035573629844,55885.0354726268
2026-03-06 20:00:00+00:00,,54569.066,54011.065861189825,55127.06576018677
2026-03-06 21:00:00+00:00,,54852.88,54294.87995031001,55410.87984930696
2026-03-06 22:00:00+00:00,,55222.04,54664.04086415154,55780.04076314849
2026-03-06 23:00:00+00:00,,51761.867,51203.86690481263,52319.86680380958
