date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-03-02 20:00:00+00:00,,1596.1329,1270.0269930655754,1922.2389245277982
2026-03-02 21:00:00+00:00,,1248.162,922.0559711614951,1574.2679026237179
2026-03-02 22:00:00+00:00,,1129.5721,803.4663060970679,1455.6782375592907
2026-03-02 23:00:00+00:00,,1140.1132,814.0072129005193,1466.219144362742
2026-03-03 00:00:00+00:00,,1245.9266,919.8207151676415,1572.0326466298643
2026-03-03 01:00:00+00:00,,798.1108,472.0047009887089,1124.2166324509321
2026-03-03 02:00:00+00:00,,862.48456,536.3786375208474,1188.5905689830706
2026-03-03 03:00:00+00:00,,934.61664,608.5107637444507,1260.7226952066735
2026-03-03 04:00:00+00:00,,1378.6923,1052.5863434707408,1704.798274932964
2026-03-03 05:00:00+00:00,,1222.6158,896.5098556894591,1548.7217871516818
2026-03-03 06:00:00+00:00,,1045.3986,719.292752203155,1371.5046836653778
2026-03-03 07:00:00+00:00,,977.3964,651.2905515573607,1303.5024830195835
2026-03-03 08:00:00+00:00,,754.67596,428.56993931060924,1080.7818707728325
2026-03-03 09:00:00+00:00,,631.62006,305.5140317177443,957.7259631799675
2026-03-03 10:00:00+00:00,,498.4064,172.30049832402028,824.5124297862435
2026-03-03 11:00:00+00:00,,609.4714,283.36543549248654,935.5773669547098
2026-03-03 12:00:00+00:00,,658.9538,332.8478862256702,985.0598176878934
2026-03-03 13:00:00+00:00,,607.1889,281.0828273140087,933.2947587762319
2026-03-03 14:00:00+00:00,,706.2297,380.123608715573,1032.3355401777962
2026-03-03 15:00:00+00:00,,887.142,561.0361232658602,1213.2480547280834
2026-03-03 16:00:00+00:00,,735.63763,409.5316441630989,1061.7435756253221
2026-03-03 17:00:00+00:00,,594.2443,268.1382149418937,920.3501464041169
2026-03-03 18:00:00+00:00,,424.53287,98.42682085116894,750.6387523133922
2026-03-03 19:00:00+00:00,,406.6298,80.52381373665412,732.7357451988773
2026-03-03 20:00:00+00:00,,684.123,358.0169308176878,1010.2288622799106
2026-03-03 21:00:00+00:00,,1171.6002,845.4942809459053,1497.706212408128
2026-03-03 22:00:00+00:00,,876.0798,549.9737602325526,1202.1856916947759
2026-03-03 23:00:00+00:00,,797.3669,471.2608447441835,1123.4727762064067
2026-03-04 00:00:00+00:00,,399.31656,73.21061814085806,725.4225496030813
2026-03-04 01:00:00+00:00,,325.0104,-1.095439116184025,651.1164923460392
2026-03-04 02:00:00+00:00,,604.2265,278.1205988463771,930.3325303086003
2026-03-04 03:00:00+00:00,,530.5854,204.4794128373769,856.6913442996001
2026-03-04 04:00:00+00:00,,361.57657,35.47053886279673,687.68247032502
2026-03-04 05:00:00+00:00,,837.69183,511.5858875435274,1163.7978190057506
2026-03-04 06:00:00+00:00,,765.8647,439.7586395250246,1091.9705709872478
2026-03-04 07:00:00+00:00,,574.63055,248.52451312466792,900.7364445868911
2026-03-04 08:00:00+00:00,,123.92765,-202.17843178569046,450.0334996765332
2026-03-04 09:00:00+00:00,,361.2814,35.17555804054791,687.3874895027711
2026-03-04 10:00:00+00:00,,382.73746,56.631531532513236,708.8434629947365
2026-03-04 11:00:00+00:00,,343.6332,17.527165951552888,669.7390974137761
2026-03-04 12:00:00+00:00,,553.6491,227.54303181059595,879.7549632728192
2026-03-04 13:00:00+00:00,,344.20377,18.097720963007305,670.3096524252301
2026-03-04 14:00:00+00:00,,539.4809,213.3750252914715,865.5869567536947
2026-03-04 15:00:00+00:00,,492.46133,166.35547035773152,818.5674018199547
2026-03-04 16:00:00+00:00,,475.3937,149.2877247293727,801.4996561915959
2026-03-04 17:00:00+00:00,,633.3112,307.205319787412,959.4172512496352
2026-03-04 18:00:00+00:00,,1099.0814,772.9753805257619,1425.1873119879847
2026-03-04 19:00:00+00:00,,1579.1923,1253.0863608836462,1905.298292345869
2026-03-04 20:00:00+00:00,,1639.4784,1313.3724842316788,1965.5844156939015
2026-03-04 21:00:00+00:00,,1737.472,1411.366083714261,2063.578015176484
2026-03-04 22:00:00+00:00,,2328.7217,2002.6157464461737,2654.8276779083963
2026-03-04 23:00:00+00:00,,2289.0742,1962.9682862395146,2615.180217701737
2026-03-05 00:00:00+00:00,,1990.0668,1663.9608787342227,2316.1728101964454
2026-03-05 01:00:00+00:00,,1136.3353,810.2293236461046,1462.4412551083274
2026-03-05 02:00:00+00:00,,954.92474,628.8188348919425,1281.0307663541653
2026-03-05 03:00:00+00:00,,971.63837,645.5324094672728,1297.7443409294956
2026-03-05 04:00:00+00:00,,921.6906,595.5845876737262,1247.796519135949
2026-03-05 05:00:00+00:00,,1109.8116,783.7056960677096,1435.9176275299324
2026-03-05 06:00:00+00:00,,1531.5487,1205.4428826975845,1857.6548141598075
2026-03-05 07:00:00+00:00,,1572.7711,1246.665288208821,1898.8772196710438
2026-03-05 08:00:00+00:00,,1267.3807,941.2747479963027,1593.4866794585255
2026-03-05 09:00:00+00:00,,1226.1005,899.994510718599,1552.2064421808218
2026-03-05 10:00:00+00:00,,1869.6254,1543.5194327448644,2195.7313642070876
2026-03-05 11:00:00+00:00,,2743.289,2417.1829584321076,3069.3948898943304
2026-03-05 12:00:00+00:00,,2633.3352,2307.229245071664,2959.441176533887
2026-03-05 13:00:00+00:00,,3034.4358,2708.3297577400526,3360.5416892022754
2026-03-05 14:00:00+00:00,,3227.2585,2901.1525111212813,3553.364442583504
2026-03-05 15:00:00+00:00,,3335.479,3009.37311511785,3661.5850465800727
2026-03-05 16:00:00+00:00,,4796.501,4470.395031029039,5122.606962491262
2026-03-05 17:00:00+00:00,,5663.0713,5336.96543233919,5989.177363801413
2026-03-05 18:00:00+00:00,,6563.573,6237.467555259111,6889.679486721333
2026-03-05 19:00:00+00:00,,7051.574,6725.468496346819,7377.680427809042
2026-03-05 20:00:00+00:00,,7037.267,6711.161344268778,7363.373275731001
2026-03-05 21:00:00+00:00,,7197.1157,6871.009899314562,7523.221830776785
2026-03-05 22:00:00+00:00,,6860.1865,6534.080475346434,7186.292406808657
2026-03-05 23:00:00+00:00,,6486.964,6160.857736593574,6813.069668055798
2026-03-06 00:00:00+00:00,,6035.0806,5708.974674327892,6361.186605790114
2026-03-06 01:00:00+00:00,,5848.2183,5522.112086086725,6174.324017548947
2026-03-06 02:00:00+00:00,,6876.114,6550.008081283536,7202.220012745759
2026-03-06 03:00:00+00:00,,6594.4897,6268.383874226711,6920.595805688934
2026-03-06 04:00:00+00:00,,7063.3267,6737.220959251123,7389.432890713346
2026-03-06 05:00:00+00:00,,7025.196,6699.089836317252,7351.301767779475
2026-03-06 06:00:00+00:00,,7191.6597,6865.553918500948,7517.765849963172
2026-03-06 07:00:00+00:00,,7254.361,6928.254809198479,7580.466740660702
2026-03-06 08:00:00+00:00,,6625.093,6298.986776070673,6951.198707532896
2026-03-06 09:00:00+00:00,,5797.269,5471.163076094507,6123.3750075567295
2026-03-06 10:00:00+00:00,,6864.9214,6538.815499742512,7191.027431204735
2026-03-06 11:00:00+00:00,,6912.3413,6586.235607582253,7238.447539044475
2026-03-06 12:00:00+00:00,,6823.5977,6497.491791606793,7149.703723069017
2026-03-06 13:00:00+00:00,,6590.944,6264.837894237156,6917.04982569938
2026-03-06 14:00:00+00:00,,6574.7236,6248.617830340101,6900.829761802324
2026-03-06 15:00:00+00:00,,4556.2144,4230.108504883724,4882.320436345947
2026-03-06 16:00:00+00:00,,5760.0625,5433.956485158788,6086.168416621011
2026-03-06 17:00:00+00:00,,6052.0303,5725.924427627351,6378.136359089574
2026-03-06 18:00:00+00:00,,4620.481,4294.375025701972,4946.586957164194
2026-03-06 19:00:00+00:00,,4533.1978,4207.091946995633,4859.303878457857
2026-03-06 20:00:00+00:00,,4463.926,4137.820067383023,4790.031998845246
2026-03-06 21:00:00+00:00,,3905.989,3579.8830364731007,4232.094967935323
2026-03-06 22:00:00+00:00,,3615.6106,3289.504733769072,3941.7166652312953
2026-03-06 23:00:00+00:00,,3931.3557,3605.2497436872304,4257.461675149453
