date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-03-02 17:00:00+00:00,,13094.336278880506,12773.53987562799,13415.132682133022
2026-03-02 18:00:00+00:00,,12938.574102766053,12617.777699513537,13259.37050601857
2026-03-02 19:00:00+00:00,,12286.357696979368,11965.561293726852,12607.154100231886
2026-03-02 20:00:00+00:00,,11602.30689893448,11281.510495681963,11923.103302186995
2026-03-02 21:00:00+00:00,,10912.356018717735,10591.55961546522,11233.152421970251
2026-03-02 22:00:00+00:00,,10294.797212234706,9974.00080898219,10615.593615487222
2026-03-02 23:00:00+00:00,,9831.236393531377,9510.439990278861,10152.032796783895
2026-03-03 00:00:00+00:00,,9734.818630014985,9414.022226762467,10055.6150332675
2026-03-03 01:00:00+00:00,,9742.930357146262,9422.133953893745,10063.726760398778
2026-03-03 02:00:00+00:00,,9982.576405620022,9661.780002367506,10303.37280887254
2026-03-03 03:00:00+00:00,,10641.751127491896,10320.954724239378,10962.547530744412
2026-03-03 04:00:00+00:00,,11483.636647989142,11162.840244736626,11804.433051241658
2026-03-03 05:00:00+00:00,,12472.904780531904,12152.108377279388,12793.70118378442
2026-03-03 06:00:00+00:00,,13371.33702871811,13050.540625465594,13692.133431970626
2026-03-03 07:00:00+00:00,,13459.863337212646,13139.06693396013,13780.659740465164
2026-03-03 08:00:00+00:00,,13390.70007508647,13069.903671833954,13711.496478338986
2026-03-03 09:00:00+00:00,,13304.67352336383,12983.877120111314,13625.469926616346
2026-03-03 10:00:00+00:00,,13086.479572544718,12765.683169292202,13407.275975797236
2026-03-03 11:00:00+00:00,,12761.208705728433,12440.412302475917,13082.00510898095
2026-03-03 12:00:00+00:00,,12507.413543546227,12186.61714029371,12828.209946798743
2026-03-03 13:00:00+00:00,,12319.941563964827,11999.14516071231,12640.737967217343
2026-03-03 14:00:00+00:00,,12293.568841565862,11972.772438313346,12614.365244818378
2026-03-03 15:00:00+00:00,,12386.186769945078,12065.39036669256,12706.983173197594
2026-03-03 16:00:00+00:00,,12583.649194359296,12262.85279110678,12904.445597611812
2026-03-03 17:00:00+00:00,,13016.386859295162,12695.590456042646,13337.183262547678
2026-03-03 18:00:00+00:00,,12759.903537538607,12439.10713428609,13080.699940791124
2026-03-03 19:00:00+00:00,,12079.054313695195,11758.257910442679,12399.850716947712
2026-03-03 20:00:00+00:00,,11405.853822021563,11085.057418769047,11726.650225274081
2026-03-03 21:00:00+00:00,,10741.94927881095,10421.152875558433,11062.745682063465
2026-03-03 22:00:00+00:00,,10168.105488679923,9847.309085427405,10488.901891932439
2026-03-03 23:00:00+00:00,,9658.757242342715,9337.9608390902,9979.553645595232
2026-03-04 00:00:00+00:00,,9600.210961210725,9279.41455795821,9921.007364463243
2026-03-04 01:00:00+00:00,,9561.68064312241,9240.884239869894,9882.477046374926
2026-03-04 02:00:00+00:00,,9822.67870508156,9501.882301829044,10143.475108334078
2026-03-04 03:00:00+00:00,,10371.371389409858,10050.57498615734,10692.167792662374
2026-03-04 04:00:00+00:00,,11306.258137854338,10985.461734601822,11627.054541106854
2026-03-04 05:00:00+00:00,,12244.051277367558,11923.25487411504,12564.847680620074
2026-03-04 06:00:00+00:00,,13058.592607552078,12737.796204299562,13379.389010804596
2026-03-04 07:00:00+00:00,,13296.895651283878,12976.09924803136,13617.692054536394
2026-03-04 08:00:00+00:00,,13303.68666742433,12982.890264171812,13624.483070676846
2026-03-04 09:00:00+00:00,,13271.887999649323,12951.091596396805,13592.68440290184
2026-03-04 10:00:00+00:00,,13130.497970376115,12809.701567123599,13451.294373628632
2026-03-04 11:00:00+00:00,,12821.937226097753,12501.140822845236,13142.733629350269
2026-03-04 12:00:00+00:00,,12547.989610482502,12227.193207229986,12868.78601373502
2026-03-04 13:00:00+00:00,,12331.145239020214,12010.348835767698,12651.941642272732
2026-03-04 14:00:00+00:00,,12275.428409924672,11954.632006672156,12596.22481317719
2026-03-04 15:00:00+00:00,,12308.977438378995,11988.18103512648,12629.773841631511
2026-03-04 16:00:00+00:00,,12508.92163876009,12188.125235507572,12829.718042012606
2026-03-04 17:00:00+00:00,,12897.519323443466,12576.72292019095,13218.315726695984
2026-03-04 18:00:00+00:00,,12692.866376283739,12372.069973031223,13013.662779536256
2026-03-04 19:00:00+00:00,,12049.130433206466,11728.33402995395,12369.926836458983
2026-03-04 20:00:00+00:00,,11356.137424831817,11035.3410215793,11676.933828084333
2026-03-04 21:00:00+00:00,,10741.119571335095,10420.32316808258,11061.915974587611
2026-03-04 22:00:00+00:00,,10225.452850769761,9904.656447517245,10546.249254022277
2026-03-04 23:00:00+00:00,,9747.945081824511,9427.148678571995,10068.74148507703
2026-03-05 00:00:00+00:00,,9598.266028009633,9277.469624757117,9919.06243126215
2026-03-05 01:00:00+00:00,,9545.072480610235,9224.276077357717,9865.868883862751
